,word,afinn_score,sentiment,bing_score,combined_score
1729,desert,0.0,positive,-3.0,-0.75
1728,desecrate,0.0,positive,-3.0,-0.75
1727,derogatory,0.0,positive,-3.0,-0.75
1757,despondence,0.0,positive,-3.0,-0.75
1758,despondency,0.0,positive,-3.0,-0.75
1760,despondently,0.0,positive,-3.0,-0.75
1761,despot,0.0,positive,-3.0,-0.75
1790,detestably,0.0,positive,-3.0,-0.75
1789,detestable,0.0,positive,-3.0,-0.75
1788,detest,0.0,positive,-3.0,-0.75
1787,deterrent,0.0,positive,-3.0,-0.75
1785,deterioration,0.0,positive,-3.0,-0.75
1784,deteriorating,0.0,positive,-3.0,-0.75
1783,deteriorate,0.0,positive,-3.0,-0.75
1782,deter,0.0,positive,-3.0,-0.75
1778,detached,-1.0,negative,0.0,-0.75
1776,desultory,0.0,positive,-3.0,-0.75
1771,destroyer,0.0,positive,-3.0,-0.75
1768,destitution,0.0,positive,-3.0,-0.75
1767,destitute,0.0,positive,-3.0,-0.75
1765,destains,0.0,positive,-3.0,-0.75
1764,destabilisation,0.0,positive,-3.0,-0.75
1763,despotism,0.0,positive,-3.0,-0.75
1762,despotic,0.0,positive,-3.0,-0.75
1856,ding,0.0,positive,-3.0,-0.75
1857,dings,0.0,positive,-3.0,-0.75
1858,dinky,0.0,positive,-3.0,-0.75
1932,disconcerted,0.0,positive,-3.0,-0.75
1943,discontinuous,0.0,positive,-3.0,-0.75
1942,discontinuity,0.0,positive,-3.0,-0.75
1941,discontinued,0.0,positive,-3.0,-0.75
1940,discontentedly,0.0,positive,-3.0,-0.75
1938,discontent,0.0,positive,-3.0,-0.75
1936,disconsolately,0.0,positive,-3.0,-0.75
1934,disconcertingly,0.0,positive,-3.0,-0.75
1933,disconcerting,0.0,positive,-3.0,-0.75
1931,disconcert,0.0,positive,-3.0,-0.75
1863,direly,0.0,positive,-3.0,-0.75
1930,discompose,0.0,positive,-3.0,-0.75
1929,discomfort,0.0,positive,-3.0,-0.75
1928,discomfititure,0.0,positive,-3.0,-0.75
1927,discomfit,0.0,positive,-3.0,-0.75
1926,discombobulate,0.0,positive,-3.0,-0.75
1925,disclaim,0.0,positive,-3.0,-0.75
1924,discards,-1.0,negative,0.0,-0.75
1923,discarding,-1.0,negative,0.0,-0.75
1945,discordance,0.0,positive,-3.0,-0.75
1946,discordant,0.0,positive,-3.0,-0.75
1947,discounted,-1.0,negative,0.0,-0.75
1948,discountenance,0.0,positive,-3.0,-0.75
1970,disgraceful,0.0,positive,-3.0,-0.75
1967,disfavor,0.0,positive,-3.0,-0.75
1966,disdainfully,0.0,positive,-3.0,-0.75
1965,disdainful,0.0,positive,-3.0,-0.75
1964,disdained,0.0,positive,-3.0,-0.75
1962,discriminatory,0.0,positive,-3.0,-0.75
1961,discrimination,0.0,positive,-3.0,-0.75
1960,discriminate,0.0,positive,-3.0,-0.75
1959,discrepant,0.0,positive,-3.0,-0.75
1957,discredit,0.0,positive,-3.0,-0.75
1956,discoutinous,0.0,positive,-3.0,-0.75
1955,discourteously,0.0,positive,-3.0,-0.75
1954,discourteous,0.0,positive,-3.0,-0.75
1953,discouragingly,0.0,positive,-3.0,-0.75
1952,discouraging,0.0,positive,-3.0,-0.75
1951,discouragement,0.0,positive,-3.0,-0.75
1949,discourage,0.0,positive,-3.0,-0.75
1922,discarded,-1.0,negative,0.0,-0.75
1921,discard,-1.0,negative,0.0,-0.75
1920,disbeliever,0.0,positive,-3.0,-0.75
1889,disagreement,0.0,positive,-3.0,-0.75
1887,disagreed,0.0,positive,-3.0,-0.75
1886,disagreeably,0.0,positive,-3.0,-0.75
1885,disagreeable,0.0,positive,-3.0,-0.75
1884,disagree,0.0,positive,-3.0,-0.75
1883,disaffirm,0.0,positive,-3.0,-0.75
1882,disaffected,0.0,positive,-3.0,-0.75
1881,disaffect,0.0,positive,-3.0,-0.75
1880,disadvantages,0.0,positive,-3.0,-0.75
1879,disadvantageous,0.0,positive,-3.0,-0.75
1876,disaccord,0.0,positive,-3.0,-0.75
1875,disabling,-1.0,negative,0.0,-0.75
1874,disabled,0.0,positive,-3.0,-0.75
1873,disable,0.0,positive,-3.0,-0.75
1871,dirts,0.0,positive,-3.0,-0.75
1868,dirtbags,0.0,positive,-3.0,-0.75
1867,dirtbag,0.0,positive,-3.0,-0.75
1864,direness,0.0,positive,-3.0,-0.75
1888,disagreeing,0.0,positive,-3.0,-0.75
1890,disagrees,0.0,positive,-3.0,-0.75
1918,disbelief,0.0,positive,-3.0,-0.75
1891,disallow,0.0,positive,-3.0,-0.75
1917,disavowal,0.0,positive,-3.0,-0.75
1916,disavow,0.0,positive,-3.0,-0.75
1915,disastrously,0.0,positive,-3.0,-0.75
1912,disasterous,0.0,positive,-3.0,-0.75
1910,disarray,0.0,positive,-3.0,-0.75
1909,disarm,0.0,positive,-3.0,-0.75
1908,disapproving,0.0,positive,-3.0,-0.75
1907,disapprove,0.0,positive,-3.0,-0.75
1906,disapproval,0.0,positive,-3.0,-0.75
1905,disapprobation,0.0,positive,-3.0,-0.75
1901,disappointingly,0.0,positive,-3.0,-0.75
1897,disappears,-1.0,negative,0.0,-0.75
1896,disappeared,-1.0,negative,0.0,-0.75
1895,disappear,-1.0,negative,0.0,-0.75
1894,disapointment,0.0,positive,-3.0,-0.75
1893,disapointing,0.0,positive,-3.0,-0.75
1892,disapointed,0.0,positive,-3.0,-0.75
1726,derisiveness,0.0,positive,-3.0,-0.75
1724,derisive,0.0,positive,-3.0,-0.75
1438,cruelest,0.0,positive,-3.0,-0.75
1536,debase,0.0,positive,-3.0,-0.75
1544,debilitating,0.0,positive,-3.0,-0.75
1543,debilitate,0.0,positive,-3.0,-0.75
1542,debauchery,0.0,positive,-3.0,-0.75
1541,debaucher,0.0,positive,-3.0,-0.75
1540,debauch,0.0,positive,-3.0,-0.75
1539,debatable,0.0,positive,-3.0,-0.75
1538,debaser,0.0,positive,-3.0,-0.75
1537,debasement,0.0,positive,-3.0,-0.75
1535,debacle,0.0,positive,-3.0,-0.75
1513,dauntingly,0.0,positive,-3.0,-0.75
1533,dearth,0.0,positive,-3.0,-0.75
1530,deafening,-1.0,negative,0.0,-0.75
1529,deaf,0.0,positive,-3.0,-0.75
1528,deadweight,0.0,positive,-3.0,-0.75
1527,deadly,0.0,positive,-3.0,-0.75
1525,deadbeat,0.0,positive,-3.0,-0.75
1518,dazed,0.0,positive,-3.0,-0.75
1517,daze,0.0,positive,-3.0,-0.75
1545,debility,0.0,positive,-3.0,-0.75
1548,debts,0.0,positive,-3.0,-0.75
1549,decadence,0.0,positive,-3.0,-0.75
1550,decadent,0.0,positive,-3.0,-0.75
1579,defamation,0.0,positive,-3.0,-0.75
1577,decry,0.0,positive,-3.0,-0.75
1576,decrepitude,0.0,positive,-3.0,-0.75
1575,decrepit,0.0,positive,-3.0,-0.75
1574,decrement,0.0,positive,-3.0,-0.75
1573,declining,0.0,positive,-3.0,-0.75
1572,declines,0.0,positive,-3.0,-0.75
1571,decline,0.0,positive,-3.0,-0.75
1570,declaim,0.0,positive,-3.0,-0.75
1567,deceptively,0.0,positive,-3.0,-0.75
1566,deceptive,0.0,positive,-3.0,-0.75
1560,deceivers,0.0,positive,-3.0,-0.75
1559,deceiver,0.0,positive,-3.0,-0.75
1556,deceitfulness,0.0,positive,-3.0,-0.75
1555,deceitfully,0.0,positive,-3.0,-0.75
1552,decayed,0.0,positive,-3.0,-0.75
1551,decay,0.0,positive,-3.0,-0.75
1515,dawdle,0.0,positive,-3.0,-0.75
1512,daunting,0.0,positive,-3.0,-0.75
1715,deprived,0.0,positive,-3.0,-0.75
1455,culpable,0.0,positive,-3.0,-0.75
1469,cuss,0.0,positive,-3.0,-0.75
1467,curt,0.0,positive,-3.0,-0.75
1466,curses,0.0,positive,-3.0,-0.75
1465,cursed,0.0,positive,-3.0,-0.75
1460,cuplrit,0.0,positive,-3.0,-0.75
1459,cunts,0.0,positive,-3.0,-0.75
1457,cumbersome,0.0,positive,-3.0,-0.75
1456,culprit,0.0,positive,-3.0,-0.75
1451,crushes,-1.0,negative,0.0,-0.75
1511,daunt,0.0,positive,-3.0,-0.75
1448,crumples,0.0,positive,-3.0,-0.75
1447,crumpled,0.0,positive,-3.0,-0.75
1446,crumple,0.0,positive,-3.0,-0.75
1445,crummy,0.0,positive,-3.0,-0.75
1444,crumbling,0.0,positive,-3.0,-0.75
1443,crumble,0.0,positive,-3.0,-0.75
1441,cruelties,0.0,positive,-3.0,-0.75
1440,cruelness,0.0,positive,-3.0,-0.75
1470,cussed,0.0,positive,-3.0,-0.75
1471,cut,-1.0,negative,0.0,-0.75
1474,cuts,-1.0,negative,0.0,-0.75
1475,cutthroat,0.0,positive,-3.0,-0.75
1510,dastardly,0.0,positive,-3.0,-0.75
1509,dastard,0.0,positive,-3.0,-0.75
1504,darker,0.0,positive,-3.0,-0.75
1503,darkened,0.0,positive,-3.0,-0.75
1502,darken,0.0,positive,-3.0,-0.75
1501,dark,0.0,positive,-3.0,-0.75
1495,dangerousness,0.0,positive,-3.0,-0.75
1494,dangerous,0.0,positive,-3.0,-0.75
1492,damper,0.0,positive,-3.0,-0.75
1490,damning,0.0,positive,-3.0,-0.75
1488,damnation,0.0,positive,-3.0,-0.75
1487,damnably,0.0,positive,-3.0,-0.75
1486,damnable,0.0,positive,-3.0,-0.75
1484,damaging,0.0,positive,-3.0,-0.75
1482,damaged,0.0,positive,-3.0,-0.75
1480,d*mn,0.0,positive,-3.0,-0.75
1476,cutting,-1.0,negative,0.0,-0.75
1580,defamations,0.0,positive,-3.0,-0.75
1581,defamatory,0.0,positive,-3.0,-0.75
1582,defame,0.0,positive,-3.0,-0.75
1672,demonizes,0.0,positive,-3.0,-0.75
1687,dense,0.0,positive,-3.0,-0.75
1684,denigrate,0.0,positive,-3.0,-0.75
1679,denial,0.0,positive,-3.0,-0.75
1678,demoralizingly,0.0,positive,-3.0,-0.75
1677,demoralizing,0.0,positive,-3.0,-0.75
1675,demoralize,0.0,positive,-3.0,-0.75
1674,demonstration,-1.0,negative,0.0,-0.75
1673,demonizing,0.0,positive,-3.0,-0.75
1671,demonized,0.0,positive,-3.0,-0.75
1584,defeated,-2.0,negative,3.0,-0.75
1670,demonize,0.0,positive,-3.0,-0.75
1669,demonic,0.0,positive,-3.0,-0.75
1668,demon,0.0,positive,-3.0,-0.75
1667,demolisher,0.0,positive,-3.0,-0.75
1666,demolish,0.0,positive,-3.0,-0.75
1665,demise,0.0,positive,-3.0,-0.75
1664,demeaning,0.0,positive,-3.0,-0.75
1663,demean,0.0,positive,-3.0,-0.75
1688,dent,0.0,positive,-3.0,-0.75
1689,dented,0.0,positive,-3.0,-0.75
1690,dents,0.0,positive,-3.0,-0.75
1691,denunciate,0.0,positive,-3.0,-0.75
1714,deprive,0.0,positive,-3.0,-0.75
1713,depressions,0.0,positive,-3.0,-0.75
1712,depression,0.0,positive,-3.0,-0.75
1711,depressingly,0.0,positive,-3.0,-0.75
1708,depress,0.0,positive,-3.0,-0.75
1707,deprecate,0.0,positive,-3.0,-0.75
1706,depravedly,0.0,positive,-3.0,-0.75
1705,depraved,0.0,positive,-3.0,-0.75
1704,deprave,0.0,positive,-3.0,-0.75
1703,deploringly,0.0,positive,-3.0,-0.75
1702,deploring,0.0,positive,-3.0,-0.75
1701,deplore,0.0,positive,-3.0,-0.75
1700,deplorably,0.0,positive,-3.0,-0.75
1699,deplorable,0.0,positive,-3.0,-0.75
1698,deplete,0.0,positive,-3.0,-0.75
1693,denunciations,0.0,positive,-3.0,-0.75
1692,denunciation,0.0,positive,-3.0,-0.75
1662,demands,-1.0,negative,0.0,-0.75
1661,demanding,-1.0,negative,0.0,-0.75
1660,demanded,-1.0,negative,0.0,-0.75
1614,degeneration,0.0,positive,-3.0,-0.75
1612,degenerate,0.0,positive,-3.0,-0.75
1611,defy,0.0,positive,-3.0,-0.75
1610,defunct,0.0,positive,-3.0,-0.75
1608,defrauding,0.0,positive,-3.0,-0.75
1607,deformed,0.0,positive,-3.0,-0.75
1606,deform,0.0,positive,-3.0,-0.75
1605,defiler,0.0,positive,-3.0,-0.75
1604,defile,0.0,positive,-3.0,-0.75
1602,deficient,0.0,positive,-3.0,-0.75
1601,deficiency,0.0,positive,-3.0,-0.75
1600,deficiencies,0.0,positive,-3.0,-0.75
1599,defiantly,0.0,positive,-3.0,-0.75
1597,defiance,0.0,positive,-3.0,-0.75
1596,deferring,-1.0,negative,0.0,-0.75
1594,defer,-1.0,negative,0.0,-0.75
1593,defensive,0.0,positive,-3.0,-0.75
1588,defective,0.0,positive,-3.0,-0.75
1613,degenerately,0.0,positive,-3.0,-0.75
1616,degradation,0.0,positive,-3.0,-0.75
1659,demand,-1.0,negative,0.0,-0.75
1620,degrading,0.0,positive,-3.0,-0.75
1658,delusions,0.0,positive,-3.0,-0.75
1657,delusional,0.0,positive,-3.0,-0.75
1656,delusion,0.0,positive,-3.0,-0.75
1655,deluge,0.0,positive,-3.0,-0.75
1654,deluded,0.0,positive,-3.0,-0.75
1653,delude,0.0,positive,-3.0,-0.75
1652,delirium,0.0,positive,-3.0,-0.75
1651,delirious,0.0,positive,-3.0,-0.75
1650,delinquent,0.0,positive,-3.0,-0.75
1649,delinquency,0.0,positive,-3.0,-0.75
1637,delays,0.0,positive,-3.0,-0.75
1636,delaying,0.0,positive,-3.0,-0.75
1632,dejection,0.0,positive,-3.0,-0.75
1630,dejectedly,0.0,positive,-3.0,-0.75
1627,deign,0.0,positive,-3.0,-0.75
1622,dehumanization,0.0,positive,-3.0,-0.75
1621,degradingly,0.0,positive,-3.0,-0.75
1971,disgracefully,0.0,positive,-3.0,-0.75
1972,disgruntle,0.0,positive,-3.0,-0.75
1973,disgruntled,0.0,positive,-3.0,-0.75
2408,enfeeble,0.0,positive,-3.0,-0.75
2474,entrapment,0.0,positive,-3.0,-0.75
2473,entrap,0.0,positive,-3.0,-0.75
2453,entanglement,0.0,positive,-3.0,-0.75
2452,entangle,0.0,positive,-3.0,-0.75
2434,enmity,0.0,positive,-3.0,-0.75
2420,enjoin,0.0,positive,-3.0,-0.75
2415,engulf,0.0,positive,-3.0,-0.75
2409,enflame,0.0,positive,-3.0,-0.75
2407,enervate,0.0,positive,-3.0,-0.75
2362,embattled,0.0,positive,-3.0,-0.75
2393,endanger,0.0,positive,-3.0,-0.75
2392,encroachment,0.0,positive,-3.0,-0.75
2391,encroach,0.0,positive,-3.0,-0.75
2380,empty,-1.0,negative,0.0,-0.75
2376,emphatically,0.0,positive,-3.0,-0.75
2375,emphatic,0.0,positive,-3.0,-0.75
2368,embroilment,0.0,positive,-3.0,-0.75
2367,embroiled,0.0,positive,-3.0,-0.75
2479,envies,-1.0,negative,0.0,-0.75
2480,envious,-2.0,negative,3.0,-0.75
2483,enviously,0.0,positive,-3.0,-0.75
2485,enviousness,0.0,positive,-3.0,-0.75
2510,escaping,-1.0,negative,0.0,-0.75
2509,escapes,-1.0,negative,0.0,-0.75
2508,escape,-1.0,negative,0.0,-0.75
2507,escapade,0.0,positive,-3.0,-0.75
2506,eruptions,0.0,positive,-3.0,-0.75
2502,erroneously,0.0,positive,-3.0,-0.75
2500,erratically,0.0,positive,-3.0,-0.75
2499,erratic,0.0,positive,-3.0,-0.75
2498,errant,0.0,positive,-3.0,-0.75
2496,err,0.0,positive,-3.0,-0.75
2495,erosion,0.0,positive,-3.0,-0.75
2494,erodes,0.0,positive,-3.0,-0.75
2493,erode,0.0,positive,-3.0,-0.75
2491,erase,0.0,positive,-3.0,-0.75
2490,equivocal,0.0,positive,-3.0,-0.75
2488,epidemic,0.0,positive,-3.0,-0.75
2487,envying,-1.0,negative,0.0,-0.75
2366,embroil,0.0,positive,-3.0,-0.75
2360,embarrassingly,0.0,positive,-3.0,-0.75
1974,disguise,-1.0,negative,0.0,-0.75
2251,drowning,0.0,positive,-3.0,-0.75
2272,dunce,0.0,positive,-3.0,-0.75
2270,dumping,0.0,positive,-3.0,-0.75
2264,dumbfound,0.0,positive,-3.0,-0.75
2261,dullard,0.0,positive,-3.0,-0.75
2258,dubitable,0.0,positive,-3.0,-0.75
2257,dubiously,0.0,positive,-3.0,-0.75
2255,drunken,0.0,positive,-3.0,-0.75
2254,drunkard,0.0,positive,-3.0,-0.75
2248,drought,0.0,positive,-3.0,-0.75
2355,emasculate,0.0,positive,-3.0,-0.75
2247,dropouts,0.0,positive,-3.0,-0.75
2246,dropout,0.0,positive,-3.0,-0.75
2245,drop-outs,0.0,positive,-3.0,-0.75
2244,drop-out,0.0,positive,-3.0,-0.75
2243,drop,-1.0,negative,0.0,-0.75
2241,droops,0.0,positive,-3.0,-0.75
2240,droop,0.0,positive,-3.0,-0.75
2239,drones,0.0,positive,-3.0,-0.75
2273,dungeon,0.0,positive,-3.0,-0.75
2274,dungeons,0.0,positive,-3.0,-0.75
2278,dust,0.0,positive,-3.0,-0.75
2279,dusty,0.0,positive,-3.0,-0.75
2354,emaciated,0.0,positive,-3.0,-0.75
2349,elimination,0.0,positive,-3.0,-0.75
2343,election-rigger,0.0,positive,-3.0,-0.75
2337,egregiously,0.0,positive,-3.0,-0.75
2336,egregious,0.0,positive,-3.0,-0.75
2335,egotistically,0.0,positive,-3.0,-0.75
2334,egotistical,0.0,positive,-3.0,-0.75
2333,egotism,0.0,positive,-3.0,-0.75
2332,egomania,0.0,positive,-3.0,-0.75
2331,egocentric,0.0,positive,-3.0,-0.75
2326,effrontery,0.0,positive,-3.0,-0.75
2323,effigy,0.0,positive,-3.0,-0.75
2305,eccentricity,0.0,positive,-3.0,-0.75
2304,eccentric,0.0,positive,-3.0,-0.75
2290,earsplitting,0.0,positive,-3.0,-0.75
2281,dying,0.0,positive,-3.0,-0.75
2280,dwindling,0.0,positive,-3.0,-0.75
2511,eschew,0.0,positive,-3.0,-0.75
2513,estranged,0.0,positive,-3.0,-0.75
2519,evade,0.0,positive,-3.0,-0.75
2656,extraneous,0.0,positive,-3.0,-0.75
2678,f**k,0.0,positive,-3.0,-0.75
2677,eyesore,0.0,positive,-3.0,-0.75
2664,extremists,0.0,positive,-3.0,-0.75
2663,extremist,0.0,positive,-3.0,-0.75
2662,extremism,0.0,positive,-3.0,-0.75
2661,extravagantly,0.0,positive,-3.0,-0.75
2660,extravagant,0.0,positive,-3.0,-0.75
2659,extravagance,0.0,positive,-3.0,-0.75
2655,extortion,0.0,positive,-3.0,-0.75
2521,evasion,0.0,positive,-3.0,-0.75
2654,extort,0.0,positive,-3.0,-0.75
2651,extinguish,0.0,positive,-3.0,-0.75
2650,extermination,0.0,positive,-3.0,-0.75
2649,exterminate,0.0,positive,-3.0,-0.75
2644,expunge,0.0,positive,-3.0,-0.75
2643,expulse,0.0,positive,-3.0,-0.75
2642,expropriation,0.0,positive,-3.0,-0.75
2641,expropriate,0.0,positive,-3.0,-0.75
2679,fabricate,0.0,positive,-3.0,-0.75
2680,fabrication,0.0,positive,-3.0,-0.75
2683,facetious,0.0,positive,-3.0,-0.75
2684,facetiously,0.0,positive,-3.0,-0.75
2729,famished,0.0,positive,-3.0,-0.75
2728,famine,0.0,positive,-3.0,-0.75
2725,faltered,0.0,positive,-3.0,-0.75
2724,falter,0.0,positive,-3.0,-0.75
2721,falsely,0.0,positive,-3.0,-0.75
2720,falsehood,0.0,positive,-3.0,-0.75
2719,false,0.0,positive,-3.0,-0.75
2718,falls,0.0,positive,-3.0,-0.75
2717,fallout,0.0,positive,-3.0,-0.75
2714,fallacy,0.0,positive,-3.0,-0.75
2713,fallaciousness,0.0,positive,-3.0,-0.75
2712,fallaciously,0.0,positive,-3.0,-0.75
2711,fallacious,0.0,positive,-3.0,-0.75
2710,fallacies,0.0,positive,-3.0,-0.75
2709,fall,0.0,positive,-3.0,-0.75
2705,faithless,0.0,positive,-3.0,-0.75
2696,faint,0.0,positive,-3.0,-0.75
2640,exposing,-1.0,negative,0.0,-0.75
2639,exposes,-1.0,negative,0.0,-0.75
2638,exposed,-1.0,negative,0.0,-0.75
2587,excruciating,0.0,positive,-3.0,-0.75
2582,exclude,-1.0,negative,0.0,-0.75
2573,excessively,0.0,positive,-3.0,-0.75
2572,excessive,0.0,positive,-3.0,-0.75
2553,exasperation,0.0,positive,-3.0,-0.75
2552,exasperatingly,0.0,positive,-3.0,-0.75
2551,exasperating,0.0,positive,-3.0,-0.75
2549,exasperate,0.0,positive,-3.0,-0.75
2540,exaggeration,0.0,positive,-3.0,-0.75
2535,exagerates,0.0,positive,-3.0,-0.75
2534,exagerated,0.0,positive,-3.0,-0.75
2533,exagerate,0.0,positive,-3.0,-0.75
2532,exacerbate,0.0,positive,-3.0,-0.75
2530,eviscerate,0.0,positive,-3.0,-0.75
2529,evils,0.0,positive,-3.0,-0.75
2528,evildoer,0.0,positive,-3.0,-0.75
2526,eviction,-1.0,negative,0.0,-0.75
2522,evasive,0.0,positive,-3.0,-0.75
2586,excoriate,0.0,positive,-3.0,-0.75
2588,excruciatingly,0.0,positive,-3.0,-0.75
2637,expose,-1.0,negative,0.0,-0.75
2590,excuses,0.0,positive,-3.0,-0.75
2636,explosive,0.0,positive,-3.0,-0.75
2630,exploitation,0.0,positive,-3.0,-0.75
2628,explode,0.0,positive,-3.0,-0.75
2627,expired,0.0,positive,-3.0,-0.75
2626,expire,0.0,positive,-3.0,-0.75
2624,expensive,0.0,positive,-3.0,-0.75
2615,exorbitantly,0.0,positive,-3.0,-0.75
2614,exorbitantance,0.0,positive,-3.0,-0.75
2613,exorbitant,0.0,positive,-3.0,-0.75
2608,exile,0.0,positive,-3.0,-0.75
2607,exhort,0.0,positive,-3.0,-0.75
2606,exhorbitant,0.0,positive,-3.0,-0.75
2599,exhausts,0.0,positive,-3.0,-0.75
2598,exhaustion,0.0,positive,-3.0,-0.75
2596,exhaust,0.0,positive,-3.0,-0.75
2595,exempt,-1.0,negative,0.0,-0.75
2591,execrate,0.0,positive,-3.0,-0.75
2238,drips,0.0,positive,-3.0,-0.75
2237,drippy,0.0,positive,-3.0,-0.75
2236,dripping,0.0,positive,-3.0,-0.75
2044,dispirited,0.0,positive,-3.0,-0.75
2053,disproportionate,0.0,positive,-3.0,-0.75
2052,displeasure,0.0,positive,-3.0,-0.75
2051,displeasing,0.0,positive,-3.0,-0.75
2049,displease,0.0,positive,-3.0,-0.75
2048,displaced,0.0,positive,-3.0,-0.75
2047,displace,0.0,positive,-3.0,-0.75
2046,dispiriting,0.0,positive,-3.0,-0.75
2045,dispiritedly,0.0,positive,-3.0,-0.75
2043,dispirit,0.0,positive,-3.0,-0.75
2092,dissatisfy,0.0,positive,-3.0,-0.75
2042,dispensable,0.0,positive,-3.0,-0.75
2041,disparagingly,0.0,positive,-3.0,-0.75
2036,disown,0.0,positive,-3.0,-0.75
2034,disorient,0.0,positive,-3.0,-0.75
2032,disorderly,0.0,positive,-3.0,-0.75
2031,disordered,0.0,positive,-3.0,-0.75
2029,disoobedient,0.0,positive,-3.0,-0.75
2028,disobey,0.0,positive,-3.0,-0.75
2054,disprove,0.0,positive,-3.0,-0.75
2055,disputable,0.0,positive,-3.0,-0.75
2062,disquieting,0.0,positive,-3.0,-0.75
2063,disquietingly,0.0,positive,-3.0,-0.75
2089,dissatisfactory,0.0,positive,-3.0,-0.75
2088,dissatisfaction,0.0,positive,-3.0,-0.75
2087,dissappointing,0.0,positive,-3.0,-0.75
2086,dissappointed,0.0,positive,-3.0,-0.75
2085,dissapointed,0.0,positive,-3.0,-0.75
2084,diss,0.0,positive,-3.0,-0.75
2080,disrupt,0.0,positive,-3.0,-0.75
2079,disrespecting,0.0,positive,-3.0,-0.75
2078,disrespectfulness,0.0,positive,-3.0,-0.75
2077,disrespectfully,0.0,positive,-3.0,-0.75
2076,disrespectful,0.0,positive,-3.0,-0.75
4295,joker,0.0,positive,-3.0,-0.75
2073,disrespectable,0.0,positive,-3.0,-0.75
2071,disrepute,0.0,positive,-3.0,-0.75
2070,disreputable,0.0,positive,-3.0,-0.75
2067,disregardful,0.0,positive,-3.0,-0.75
2064,disquietude,0.0,positive,-3.0,-0.75
2027,disobedient,0.0,positive,-3.0,-0.75
2026,disobedience,0.0,positive,-3.0,-0.75
2025,dismissively,0.0,positive,-3.0,-0.75
1999,disinclination,0.0,positive,-3.0,-0.75
1997,disillusionment,0.0,positive,-3.0,-0.75
1995,disillusion,0.0,positive,-3.0,-0.75
1994,dishonorablely,0.0,positive,-3.0,-0.75
1993,dishonorable,0.0,positive,-3.0,-0.75
1992,dishonor,0.0,positive,-3.0,-0.75
1991,dishonesty,0.0,positive,-3.0,-0.75
1990,dishonestly,0.0,positive,-3.0,-0.75
1988,dishearteningly,0.0,positive,-3.0,-0.75
1987,disheartening,0.0,positive,-3.0,-0.75
1985,dishearten,0.0,positive,-3.0,-0.75
1984,disgustingly,0.0,positive,-3.0,-0.75
1982,disgustfully,0.0,positive,-3.0,-0.75
1981,disgustful,0.0,positive,-3.0,-0.75
1980,disgustedly,0.0,positive,-3.0,-0.75
1977,disguising,-1.0,negative,0.0,-0.75
1976,disguises,-1.0,negative,0.0,-0.75
1975,disguised,-1.0,negative,0.0,-0.75
1998,disillusions,0.0,positive,-3.0,-0.75
2001,disingenuous,0.0,positive,-3.0,-0.75
2024,dismissive,0.0,positive,-3.0,-0.75
2002,disingenuously,0.0,positive,-3.0,-0.75
2023,dismayingly,0.0,positive,-3.0,-0.75
2022,dismaying,0.0,positive,-3.0,-0.75
2020,dismay,0.0,positive,-3.0,-0.75
2019,dismalness,0.0,positive,-3.0,-0.75
2018,dismally,0.0,positive,-3.0,-0.75
2016,disloyalty,0.0,positive,-3.0,-0.75
2015,disloyal,0.0,positive,-3.0,-0.75
2014,dislocated,0.0,positive,-3.0,-0.75
2013,disliking,0.0,positive,-3.0,-0.75
2012,dislikes,0.0,positive,-3.0,-0.75
2011,disliked,0.0,positive,-3.0,-0.75
2008,disinterested,0.0,positive,-3.0,-0.75
2007,disinterest,0.0,positive,-3.0,-0.75
2006,disintegration,0.0,positive,-3.0,-0.75
2005,disintegrates,0.0,positive,-3.0,-0.75
2004,disintegrated,0.0,positive,-3.0,-0.75
2003,disintegrate,0.0,positive,-3.0,-0.75
2091,dissatisfies,0.0,positive,-3.0,-0.75
2093,dissatisfying,0.0,positive,-3.0,-0.75
2235,dripped,0.0,positive,-3.0,-0.75
2182,dope,0.0,positive,-3.0,-0.75
2199,downfall,0.0,positive,-3.0,-0.75
2198,downer,0.0,positive,-3.0,-0.75
2196,downbeat,0.0,positive,-3.0,-0.75
2195,douchebags,0.0,positive,-3.0,-0.75
2192,douchbag,0.0,positive,-3.0,-0.75
2189,doubting,-1.0,negative,0.0,-0.75
2188,doubtfully,0.0,positive,-3.0,-0.75
2186,doubted,-1.0,negative,0.0,-0.75
2181,doomsday,0.0,positive,-3.0,-0.75
2094,dissed,0.0,positive,-3.0,-0.75
2177,donside,0.0,positive,-3.0,-0.75
2176,domineering,0.0,positive,-3.0,-0.75
2175,domineer,0.0,positive,-3.0,-0.75
2170,doldrums,0.0,positive,-3.0,-0.75
2169,dogmatic,0.0,positive,-3.0,-0.75
2168,doggedly,0.0,positive,-3.0,-0.75
2167,dogged,0.0,positive,-3.0,-0.75
2163,dodgey,0.0,positive,-3.0,-0.75
2200,downfallen,0.0,positive,-3.0,-0.75
2201,downgrade,0.0,positive,-3.0,-0.75
2203,downheartedly,0.0,positive,-3.0,-0.75
2204,downhill,0.0,positive,-3.0,-0.75
2229,dreadfulness,0.0,positive,-3.0,-0.75
2228,dreadfully,0.0,positive,-3.0,-0.75
2224,drawbacks,0.0,positive,-3.0,-0.75
2223,drawback,0.0,positive,-3.0,-0.75
2222,drastically,0.0,positive,-3.0,-0.75
2221,drastic,0.0,positive,-3.0,-0.75
